epoch,linear_total,linear_Pi_all,linear_bc,linear_Pi_str,linear_Pi_str_T,linear_Pi_w,linear_Pi_e,linear_pseudo,nonlinear_total,nonlinear_Pi_all,nonlinear_bc,nonlinear_Pi_str,nonlinear_Pi_str_T,nonlinear_Pi_w,nonlinear_Pi_e,nonlinear_pseudo
1.258900000000000000e+04,-1.007306855171918869e-02,-1.007672585546970367e-02,0.000000000000000000e+00,8.576240390539169312e-03,0.000000000000000000e+00,9.323299163952469826e-04,1.958529651165008545e-02,3.656982698885258287e-06,-9.619394317269325256e-03,-9.626707993447780609e-03,0.000000000000000000e+00,8.850166574120521545e-03,0.000000000000000000e+00,9.052762761712074280e-04,1.938215084373950958e-02,7.313965397770516574e-06
1.259000000000000000e+04,-1.007249485701322556e-02,-1.007713098078966141e-02,0.000000000000000000e+00,8.595550432801246643e-03,0.000000000000000000e+00,9.339220123365521431e-04,1.960660330951213837e-02,4.635969162336550653e-06,-9.618024341762065887e-03,-9.627296589314937592e-03,0.000000000000000000e+00,8.835336193442344666e-03,0.000000000000000000e+00,9.041545563377439976e-04,1.936678774654865265e-02,9.271938324673101306e-06
1.259100000000000000e+04,-1.007295399904251099e-02,-1.007641665637493134e-02,0.000000000000000000e+00,8.572490885853767395e-03,0.000000000000000000e+00,9.320077951997518539e-04,1.958091557025909424e-02,3.462920631136512384e-06,-9.619292803108692169e-03,-9.626219049096107483e-03,0.000000000000000000e+00,8.854345418512821198e-03,0.000000000000000000e+00,9.055738919414579868e-04,1.938613876700401306e-02,6.925841262273024768e-06
1.259200000000000000e+04,-1.007213257253170013e-02,-1.007695030421018600e-02,0.000000000000000000e+00,8.601238019764423370e-03,0.000000000000000000e+00,9.343607816845178604e-04,1.961254887282848358e-02,4.817738499696133658e-06,-9.617466479539871216e-03,-9.627101942896842957e-03,0.000000000000000000e+00,8.829530328512191772e-03,0.000000000000000000e+00,9.036757401190698147e-04,1.936030760407447815e-02,9.635476999392267317e-06
1.259300000000000000e+04,-1.007266156375408173e-02,-1.007584854960441589e-02,0.000000000000000000e+00,8.567041717469692230e-03,0.000000000000000000e+00,9.315244387835264206e-04,1.957441493868827820e-02,3.186609319527633488e-06,-9.618817828595638275e-03,-9.625190868973731995e-03,0.000000000000000000e+00,8.862497285008430481e-03,0.000000000000000000e+00,9.061659220606088638e-04,1.939385384321212769e-02,6.373218639055266976e-06
1.259400000000000000e+04,-1.007137540727853775e-02,-1.007655169814825058e-02,0.000000000000000000e+00,8.608326315879821777e-03,0.000000000000000000e+00,9.348905296064913273e-04,1.961976848542690277e-02,5.176681497687241063e-06,-9.616186842322349548e-03,-9.626540355384349823e-03,0.000000000000000000e+00,8.824138902127742767e-03,0.000000000000000000e+00,9.032130474224686623e-04,1.935389265418052673e-02,1.035336299537448213e-05
1.259500000000000000e+04,-1.007195841521024704e-02,-1.007488835602998734e-02,0.000000000000000000e+00,8.560110814869403839e-03,0.000000000000000000e+00,9.308884618803858757e-04,1.956588774919509888e-02,2.929490619862917811e-06,-9.617953561246395111e-03,-9.623812511563301086e-03,0.000000000000000000e+00,8.870295248925685883e-03,0.000000000000000000e+00,9.066971833817660809e-04,1.940080523490905762e-02,5.858981239725835621e-06
1.259600000000000000e+04,-1.006997283548116684e-02,-1.007570326328277588e-02,0.000000000000000000e+00,8.618379011750221252e-03,0.000000000000000000e+00,9.356213849969208241e-04,1.962970383465290070e-02,5.730149950977647677e-06,-9.614028967916965485e-03,-9.625488892197608948e-03,0.000000000000000000e+00,8.819113485515117645e-03,0.000000000000000000e+00,9.027338237501680851e-04,1.934733614325523376e-02,1.146029990195529535e-05
1.259700000000000000e+04,-1.007049344480037689e-02,-1.007310673594474792e-02,0.000000000000000000e+00,8.550590835511684418e-03,0.000000000000000000e+00,9.299821685999631882e-04,1.955367997288703918e-02,2.613591050248942338e-06,-9.616286493837833405e-03,-9.621514007449150085e-03,0.000000000000000000e+00,8.881196379661560059e-03,0.000000000000000000e+00,9.073935216292738914e-04,1.941010355949401855e-02,5.227182100497884676e-06
1.259800000000000000e+04,-1.006769109517335892e-02,-1.007399801164865494e-02,0.000000000000000000e+00,8.632669225335121155e-03,0.000000000000000000e+00,9.366246522404253483e-04,1.964329183101654053e-02,6.307019248197320849e-06,-9.610805660486221313e-03,-9.623419493436813354e-03,0.000000000000000000e+00,8.812570944428443909e-03,0.000000000000000000e+00,9.020451689139008522e-04,1.933803595602512360e-02,1.261403849639464170e-05
1.259900000000000000e+04,-1.006813626736402512e-02,-1.007032487541437149e-02,0.000000000000000000e+00,8.540219627320766449e-03,0.000000000000000000e+00,9.289289591833949089e-04,1.953947357833385468e-02,2.188866574215353467e-06,-9.613488800823688507e-03,-9.617866948246955872e-03,0.000000000000000000e+00,8.895538747310638428e-03,0.000000000000000000e+00,9.082574979402124882e-04,1.942166313529014587e-02,4.377733148430706933e-06
1.260000000000000000e+04,-1.006403099745512009e-02,-1.007125154137611389e-02,0.000000000000000000e+00,8.649189025163650513e-03,0.000000000000000000e+00,9.377279784530401230e-04,1.965816877782344818e-02,7.220552106446120888e-06,-9.605440311133861542e-03,-9.619881398975849152e-03,0.000000000000000000e+00,8.805244229733943939e-03,0.000000000000000000e+00,9.011772926896810532e-04,1.932630315423011780e-02,1.444110421289224178e-05
1.260100000000000000e+04,-1.006434392184019089e-02,-1.006625778973102570e-02,0.000000000000000000e+00,8.529706858098506927e-03,0.000000000000000000e+00,9.277618955820798874e-04,1.952372677624225616e-02,1.913473624881589785e-06,-9.608158841729164124e-03,-9.611985646188259125e-03,0.000000000000000000e+00,8.914669044315814972e-03,0.000000000000000000e+00,9.093268890865147114e-04,1.943598128855228424e-02,3.826947249763179570e-06
1.260200000000000000e+04,-1.005916576832532883e-02,-1.006741728633642197e-02,0.000000000000000000e+00,8.666573092341423035e-03,0.000000000000000000e+00,9.388149483129382133e-04,1.967280544340610504e-02,8.251762665167916566e-06,-9.597864933311939240e-03,-9.614368900656700134e-03,0.000000000000000000e+00,8.797425776720046997e-03,0.000000000000000000e+00,9.001098806038498878e-04,1.931190490722656250e-02,1.650352533033583313e-05
1.260300000000000000e+04,-1.006005611270666122e-02,-1.006168127059936523e-02,0.000000000000000000e+00,8.521976880729198456e-03,0.000000000000000000e+00,9.267690475098788738e-04,1.951042748987674713e-02,1.625045342734665610e-06,-9.601319208741188049e-03,-9.604569524526596069e-03,0.000000000000000000e+00,8.934164419770240784e-03,0.000000000000000000e+00,9.102956391870975494e-04,1.944902911782264709e-02,3.250090685469331220e-06
1.260400000000000000e+04,-1.005470007658004761e-02,-1.006370130926370621e-02,0.000000000000000000e+00,8.679082617163658142e-03,0.000000000000000000e+00,9.395208326168358326e-04,1.968230493366718292e-02,9.001026228361297399e-06,-9.590029716491699219e-03,-9.608032181859016418e-03,0.000000000000000000e+00,8.792840875685214996e-03,0.000000000000000000e+00,8.992340881377458572e-04,1.930010691285133362e-02,1.800205245672259480e-05
1.260500000000000000e+04,-1.005736552178859711e-02,-1.005892828106880188e-02,0.000000000000000000e+00,8.521052077412605286e-03,0.000000000000000000e+00,9.264550753869116306e-04,1.950643584132194519e-02,1.562697889312403277e-06,-9.595616720616817474e-03,-9.598742239177227020e-03,0.000000000000000000e+00,8.944798260927200317e-03,0.000000000000000000e+00,9.106608922593295574e-04,1.945420168340206146e-02,3.125395778624806553e-06
1.260600000000000000e+04,-1.005417946726083755e-02,-1.006304286420345306e-02,0.000000000000000000e+00,8.675302378833293915e-03,0.000000000000000000e+00,9.391669882461428642e-04,1.967751234769821167e-02,8.863251423463225365e-06,-9.587447158992290497e-03,-9.605173952877521515e-03,0.000000000000000000e+00,8.796077221632003784e-03,0.000000000000000000e+00,8.992621442303061485e-04,1.930051296949386597e-02,1.772650284692645073e-05
1.260700000000000000e+04,-1.005952898412942886e-02,-1.006130315363407135e-02,0.000000000000000000e+00,8.532153442502021790e-03,0.000000000000000000e+00,9.274964686483144760e-04,1.952095329761505127e-02,1.774415864019829314e-06,-9.596877731382846832e-03,-9.600427001714706421e-03,0.000000000000000000e+00,8.932787925004959106e-03,0.000000000000000000e+00,9.097827132791280746e-04,1.944299787282943726e-02,3.548831728039658628e-06
1.260800000000000000e+04,-1.005995832383632660e-02,-1.006702519953250885e-02,0.000000000000000000e+00,8.645866997539997101e-03,0.000000000000000000e+00,9.371315827593207359e-04,1.965002343058586121e-02,7.066714260872686282e-06,-9.595971554517745972e-03,-9.610105305910110474e-03,0.000000000000000000e+00,8.810924366116523743e-03,0.000000000000000000e+00,9.008403867483139038e-04,1.932187005877494812e-02,1.413342852174537256e-05
1.260900000000000000e+04,-1.006537117063999176e-02,-1.006795000284910202e-02,0.000000000000000000e+00,8.560379035770893097e-03,0.000000000000000000e+00,9.302386315539479256e-04,1.955856755375862122e-02,2.578480234660673887e-06,-9.606454521417617798e-03,-9.611611254513263702e-03,0.000000000000000000e+00,8.890919387340545654e-03,0.000000000000000000e+00,9.072435786947607994e-04,1.940977387130260468e-02,5.156960469321347773e-06
1.261000000000000000e+04,-1.006669458001852036e-02,-1.007109507918357849e-02,0.000000000000000000e+00,8.598785847425460815e-03,0.000000000000000000e+00,9.337050141766667366e-04,1.960358582437038422e-02,4.400284524308517575e-06,-9.610344655811786652e-03,-9.619145654141902924e-03,0.000000000000000000e+00,8.837432600557804108e-03,0.000000000000000000e+00,9.036789997480809689e-04,1.936025731265544891e-02,8.800569048617035151e-06
1.261100000000000000e+04,-1.006717700511217117e-02,-1.007176842540502548e-02,0.000000000000000000e+00,8.603185415267944336e-03,0.000000000000000000e+00,9.339350508525967598e-04,1.960888877511024475e-02,4.591830020217457786e-06,-9.613676927983760834e-03,-9.622860699892044067e-03,0.000000000000000000e+00,8.837280794978141785e-03,0.000000000000000000e+00,9.037758572958409786e-04,1.936391741037368774e-02,9.183660040434915572e-06
1.261200000000000000e+04,-1.006667315959930420e-02,-1.006943732500076294e-02,0.000000000000000000e+00,8.553061634302139282e-03,0.000000000000000000e+00,9.299515513703227043e-04,1.955245062708854675e-02,2.764503506114124320e-06,-9.616975672543048859e-03,-9.622504934668540955e-03,0.000000000000000000e+00,8.873748593032360077e-03,0.000000000000000000e+00,9.068521321751177311e-04,1.940310560166835785e-02,5.529007012228248641e-06
1.261300000000000000e+04,-1.006235927343368530e-02,-1.006942428648471832e-02,0.000000000000000000e+00,8.646879345178604126e-03,0.000000000000000000e+00,9.372218628413975239e-04,1.965352520346641541e-02,7.065001227601896971e-06,-9.611583314836025238e-03,-9.625713340938091278e-03,0.000000000000000000e+00,8.798382245004177094e-03,0.000000000000000000e+00,9.008554625324904919e-04,1.932495087385177612e-02,1.413000245520379394e-05
1.261400000000000000e+04,-1.006197649985551834e-02,-1.006389688700437546e-02,0.000000000000000000e+00,8.525406941771507263e-03,0.000000000000000000e+00,9.273277828469872475e-04,1.951663196086883545e-02,1.919969008667976595e-06,-9.615533053874969482e-03,-9.619372896850109100e-03,0.000000000000000000e+00,8.902587927877902985e-03,0.000000000000000000e+00,9.088903898373246193e-04,1.943085156381130219e-02,3.839938017335953191e-06
1.261500000000000000e+04,-1.005691755563020706e-02,-1.006541308015584946e-02,0.000000000000000000e+00,8.671788498759269714e-03,0.000000000000000000e+00,9.388711769133806229e-04,1.967607252299785614e-02,8.495453585055656731e-06,-9.606658481061458588e-03,-9.623649530112743378e-03,0.000000000000000000e+00,8.784363046288490295e-03,0.000000000000000000e+00,8.995595271699130535e-04,1.930757239460945129e-02,1.699090717011131346e-05
1.261600000000000000e+04,-1.005909405648708344e-02,-1.006085332483053207e-02,0.000000000000000000e+00,8.519958704710006714e-03,0.000000000000000000e+00,9.266556007787585258e-04,1.950746774673461914e-02,1.759677616064436734e-06,-9.613557718694210052e-03,-9.617077186703681946e-03,0.000000000000000000e+00,8.910187520086765289e-03,0.000000000000000000e+00,9.092655964195728302e-04,1.943653076887130737e-02,3.519355232128873467e-06
1.261700000000000000e+04,-1.005659531801939011e-02,-1.006458606570959091e-02,0.000000000000000000e+00,8.667133748531341553e-03,0.000000000000000000e+00,9.384072036482393742e-04,1.967012695968151093e-02,7.990967787918634713e-06,-9.607207961380481720e-03,-9.623189456760883331e-03,0.000000000000000000e+00,8.789191022515296936e-03,0.000000000000000000e+00,8.999250130727887154e-04,1.931230537593364716e-02,1.598193557583726943e-05
1.261800000000000000e+04,-1.006025355309247971e-02,-1.006239559501409531e-02,0.000000000000000000e+00,8.536791428923606873e-03,0.000000000000000000e+00,9.281068923883140087e-04,1.952729374170303345e-02,2.142387302228598855e-06,-9.615381248295307159e-03,-9.619666263461112976e-03,0.000000000000000000e+00,8.892774581909179688e-03,0.000000000000000000e+00,9.080232121050357819e-04,1.942046359181404114e-02,4.284774604457197711e-06
1.261900000000000000e+04,-1.005954667925834656e-02,-1.006576139479875565e-02,0.000000000000000000e+00,8.636845275759696960e-03,0.000000000000000000e+00,9.360640542581677437e-04,1.963867060840129852e-02,6.214465884113451466e-06,-9.612886235117912292e-03,-9.625314734876155853e-03,0.000000000000000000e+00,8.810950443148612976e-03,0.000000000000000000e+00,9.018845157697796822e-04,1.933814957737922668e-02,1.242893176822690293e-05
1.262000000000000000e+04,-1.006131339818239212e-02,-1.006451714783906937e-02,0.000000000000000000e+00,8.569435216486454010e-03,0.000000000000000000e+00,9.308550506830215454e-04,1.956480741500854492e-02,3.203374944860115647e-06,-9.618076495826244354e-03,-9.624483063817024231e-03,0.000000000000000000e+00,8.859097957611083984e-03,0.000000000000000000e+00,9.056625422090291977e-04,1.938924379646778107e-02,6.406749889720231295e-06
1.262100000000000000e+04,-1.006095018237829208e-02,-1.006510294973850250e-02,0.000000000000000000e+00,8.601179346442222595e-03,0.000000000000000000e+00,9.331625187769532204e-04,1.959944516420364380e-02,4.152680503466399387e-06,-9.617877192795276642e-03,-9.626182727515697479e-03,0.000000000000000000e+00,8.841047063469886780e-03,0.000000000000000000e+00,9.044175385497510433e-04,1.937164738774299622e-02,8.305361006932798773e-06
1.262200000000000000e+04,-1.006031502038240433e-02,-1.006495486944913864e-02,0.000000000000000000e+00,8.601220324635505676e-03,0.000000000000000000e+00,9.334003552794456482e-04,1.959957554936408997e-02,4.639633971237344667e-06,-9.617775678634643555e-03,-9.627055376768112183e-03,0.000000000000000000e+00,8.828248828649520874e-03,0.000000000000000000e+00,9.033645619638264179e-04,1.935866847634315491e-02,9.279267942474689335e-06
1.262300000000000000e+04,-1.006156485527753830e-02,-1.006464287638664246e-02,0.000000000000000000e+00,8.575035259127616882e-03,0.000000000000000000e+00,9.310547029599547386e-04,1.957073248922824860e-02,3.078405597989331000e-06,-9.619022719562053680e-03,-9.625179693102836609e-03,0.000000000000000000e+00,8.865493349730968475e-03,0.000000000000000000e+00,9.063305915333330631e-04,1.939700357615947723e-02,6.156811195978661999e-06
1.262400000000000000e+04,-1.006179023534059525e-02,-1.006711460649967194e-02,0.000000000000000000e+00,8.614500984549522400e-03,0.000000000000000000e+00,9.346025763079524040e-04,1.961621828377246857e-02,5.323965524439699948e-06,-9.616930969059467316e-03,-9.627578780055046082e-03,0.000000000000000000e+00,8.814772590994834900e-03,0.000000000000000000e+00,9.023362072184681892e-04,1.934468746185302734e-02,1.064793104887939990e-05
1.262500000000000000e+04,-1.006552577018737793e-02,-1.006843522191047668e-02,0.000000000000000000e+00,8.566100150346755981e-03,0.000000000000000000e+00,9.306666324846446514e-04,1.956520229578018188e-02,2.909680233642575331e-06,-9.619561955332756042e-03,-9.625380858778953552e-03,0.000000000000000000e+00,8.868544362485408783e-03,0.000000000000000000e+00,9.065916528925299644e-04,1.940051652491092682e-02,5.819360467285150662e-06
1.262600000000000000e+04,-1.006749924272298813e-02,-1.007241476327180862e-02,0.000000000000000000e+00,8.602807298302650452e-03,0.000000000000000000e+00,9.340558899566531181e-04,1.960927806794643402e-02,4.915718363918131217e-06,-9.618238545954227448e-03,-9.628069587051868439e-03,0.000000000000000000e+00,8.822069503366947174e-03,0.000000000000000000e+00,9.030014043673872948e-04,1.935314014554023743e-02,9.831436727836262435e-06
1.262700000000000000e+04,-1.007085759192705154e-02,-1.007443666458129883e-02,0.000000000000000000e+00,8.574724197387695312e-03,0.000000000000000000e+00,9.318571537733078003e-04,1.958101801574230194e-02,3.579102440198766999e-06,-9.619923308491706848e-03,-9.627081453800201416e-03,0.000000000000000000e+00,8.851613849401473999e-03,0.000000000000000000e+00,9.053298272192478180e-04,1.938402466475963593e-02,7.158204880397533998e-06
1.262800000000000000e+04,-1.007240638136863708e-02,-1.007629651576280594e-02,0.000000000000000000e+00,8.579107932746410370e-03,0.000000000000000000e+00,9.324330021627247334e-04,1.958783715963363647e-02,3.890395873895613477e-06,-9.619834832847118378e-03,-9.627616032958030701e-03,0.000000000000000000e+00,8.841600269079208374e-03,0.000000000000000000e+00,9.045772603712975979e-04,1.937379315495491028e-02,7.780791747791226953e-06
1.262900000000000000e+04,-1.007261034101247787e-02,-1.007714681327342987e-02,0.000000000000000000e+00,8.593109436333179474e-03,0.000000000000000000e+00,9.335625218227505684e-04,1.960381865501403809e-02,4.536666892818175256e-06,-9.618758223950862885e-03,-9.627831168472766876e-03,0.000000000000000000e+00,8.831175044178962708e-03,0.000000000000000000e+00,9.037026320584118366e-04,1.936270855367183685e-02,9.073333785636350513e-06
1.263000000000000000e+04,-1.007278449833393097e-02,-1.007595472037792206e-02,0.000000000000000000e+00,8.561422117054462433e-03,0.000000000000000000e+00,9.309569722972810268e-04,1.956833340227603912e-02,3.170114950989955105e-06,-9.619638323783874512e-03,-9.625978767871856689e-03,0.000000000000000000e+00,8.860182017087936401e-03,0.000000000000000000e+00,9.059659205377101898e-04,1.939212717115879059e-02,6.340229901979910210e-06
1.263100000000000000e+04,-1.007109973579645157e-02,-1.007627602666616440e-02,0.000000000000000000e+00,8.605968207120895386e-03,0.000000000000000000e+00,9.345422731712460518e-04,1.961678639054298401e-02,5.176633294468047097e-06,-9.617126546800136566e-03,-9.627480059862136841e-03,0.000000000000000000e+00,8.820340037345886230e-03,0.000000000000000000e+00,9.027720661833882332e-04,1.935059204697608948e-02,1.035326658893609419e-05
1.263200000000000000e+04,-1.007157843559980392e-02,-1.007445901632308960e-02,0.000000000000000000e+00,8.558985777199268341e-03,0.000000000000000000e+00,9.306154097430408001e-04,1.956406049430370331e-02,2.880412466765847057e-06,-9.619421325623989105e-03,-9.625182487070560455e-03,0.000000000000000000e+00,8.866040036082267761e-03,0.000000000000000000e+00,9.063698817044496536e-04,1.939759217202663422e-02,5.760824933531694114e-06
1.263300000000000000e+04,-1.007016375660896301e-02,-1.007525529712438583e-02,0.000000000000000000e+00,8.603772148489952087e-03,0.000000000000000000e+00,9.343113633804023266e-04,1.961333863437175751e-02,5.091573257232084870e-06,-9.617277421057224274e-03,-9.627460502088069916e-03,0.000000000000000000e+00,8.820386603474617004e-03,0.000000000000000000e+00,9.027575724758207798e-04,1.935060508549213409e-02,1.018314651446416974e-05
1.263400000000000000e+04,-1.007115840911865234e-02,-1.007444132119417191e-02,0.000000000000000000e+00,8.569343015551567078e-03,0.000000000000000000e+00,9.314293856732547283e-04,1.957521401345729828e-02,3.282696525275241584e-06,-9.619457647204399109e-03,-9.626023471355438232e-03,0.000000000000000000e+00,8.858604356646537781e-03,0.000000000000000000e+00,9.058099240064620972e-04,1.939043775200843811e-02,6.565393050550483167e-06
1.263500000000000000e+04,-1.007077936083078384e-02,-1.007516775280237198e-02,0.000000000000000000e+00,8.588830009102821350e-03,0.000000000000000000e+00,9.331376058980822563e-04,1.959713548421859741e-02,4.388232810015324503e-06,-9.619025513529777527e-03,-9.627802297472953796e-03,0.000000000000000000e+00,8.830666542053222656e-03,0.000000000000000000e+00,9.036139817908406258e-04,1.936208270490169525e-02,8.776465620030649006e-06
1.263600000000000000e+04,-1.007115468382835388e-02,-1.007529627531766891e-02,0.000000000000000000e+00,8.586796000599861145e-03,0.000000000000000000e+00,9.328920277766883373e-04,1.959498412907123566e-02,4.141739736951421946e-06,-9.619290940463542938e-03,-9.627574123442173004e-03,0.000000000000000000e+00,8.841068483889102936e-03,0.000000000000000000e+00,9.044803446158766747e-04,1.937312260270118713e-02,8.283479473902843893e-06
1.263700000000000000e+04,-1.007146574556827545e-02,-1.007496751844882965e-02,0.000000000000000000e+00,8.570196107029914856e-03,0.000000000000000000e+00,9.316543582826852798e-04,1.957681775093078613e-02,3.502052095427643508e-06,-9.620167315006256104e-03,-9.627171792089939117e-03,0.000000000000000000e+00,8.849278092384338379e-03,0.000000000000000000e+00,9.050784865394234657e-04,1.938152872025966644e-02,7.004104190855287015e-06
1.263800000000000000e+04,-1.007060613483190536e-02,-1.007569022476673126e-02,0.000000000000000000e+00,8.603782393038272858e-03,0.000000000000000000e+00,9.342869743704795837e-04,1.961375959217548370e-02,5.083876658318331465e-06,-9.617951698601245880e-03,-9.628119878470897675e-03,0.000000000000000000e+00,8.823056705296039581e-03,0.000000000000000000e+00,9.030287619680166245e-04,1.935420557856559753e-02,1.016775331663666293e-05
1.263900000000000000e+04,-1.007141731679439545e-02,-1.007439382374286652e-02,0.000000000000000000e+00,8.556690998375415802e-03,0.000000000000000000e+00,9.305416606366634369e-04,1.956162601709365845e-02,2.976658606712589972e-06,-9.619790129363536835e-03,-9.625743143260478973e-03,0.000000000000000000e+00,8.865433745086193085e-03,0.000000000000000000e+00,9.062808821909129620e-04,1.939745806157588959e-02,5.953317213425179943e-06
1.264000000000000000e+04,-1.007009390741586685e-02,-1.007570885121822357e-02,0.000000000000000000e+00,8.613175712525844574e-03,0.000000000000000000e+00,9.350471664220094681e-04,1.962393149733543396e-02,5.615233931166585535e-06,-9.616726078093051910e-03,-9.627956897020339966e-03,0.000000000000000000e+00,8.814927190542221069e-03,0.000000000000000000e+00,9.023364982567727566e-04,1.934522017836570740e-02,1.123046786233317107e-05
1.264100000000000000e+04,-1.007150579243898392e-02,-1.007433980703353882e-02,0.000000000000000000e+00,8.553043007850646973e-03,0.000000000000000000e+00,9.302464313805103302e-04,1.955762878060340881e-02,2.834432507370365784e-06,-9.619742631912231445e-03,-9.625411592423915863e-03,0.000000000000000000e+00,8.869202807545661926e-03,0.000000000000000000e+00,9.065759950317442417e-04,1.940119080245494843e-02,5.668865014740731567e-06
1.264200000000000000e+04,-1.007072068750858307e-02,-1.007605623453855515e-02,0.000000000000000000e+00,8.611462078988552094e-03,0.000000000000000000e+00,9.349457686766982079e-04,1.962246373295783997e-02,5.335382411431055516e-06,-9.617384523153305054e-03,-9.628055617213249207e-03,0.000000000000000000e+00,8.818885311484336853e-03,0.000000000000000000e+00,9.026732295751571655e-04,1.934961415827274323e-02,1.067076482286211103e-05
1.264300000000000000e+04,-1.007214840501546860e-02,-1.007527392357587814e-02,0.000000000000000000e+00,8.560208603739738464e-03,0.000000000000000000e+00,9.308843291364610195e-04,1.956636644899845123e-02,3.125765033473726362e-06,-9.620250202715396881e-03,-9.626502171158790588e-03,0.000000000000000000e+00,8.859480731189250946e-03,0.000000000000000000e+00,9.058924624696373940e-04,1.939187571406364441e-02,6.251530066947452724e-06
1.264400000000000000e+04,-1.007189508527517319e-02,-1.007665321230888367e-02,0.000000000000000000e+00,8.598805405199527740e-03,0.000000000000000000e+00,9.339930838905274868e-04,1.960945129394531250e-02,4.757749138661893085e-06,-9.618595242500305176e-03,-9.628110565245151520e-03,0.000000000000000000e+00,8.831226266920566559e-03,0.000000000000000000e+00,9.036980918608605862e-04,1.936303451657295227e-02,9.515498277323786169e-06
1.264500000000000000e+04,-1.007264945656061172e-02,-1.007635239511728287e-02,0.000000000000000000e+00,8.574049919843673706e-03,0.000000000000000000e+00,9.320630924776196480e-04,1.958246529102325439e-02,3.702575668285135180e-06,-9.620056487619876862e-03,-9.627461433410644531e-03,0.000000000000000000e+00,8.846785873174667358e-03,0.000000000000000000e+00,9.049513610079884529e-04,1.937919855117797852e-02,7.405151336570270360e-06
1.264600000000000000e+04,-1.007271651178598404e-02,-1.007672958076000214e-02,0.000000000000000000e+00,8.584167808294296265e-03,0.000000000000000000e+00,9.328427258878946304e-04,1.959373988211154938e-02,4.013036232208833098e-06,-9.619639255106449127e-03,-9.627665393054485321e-03,0.000000000000000000e+00,8.842495270073413849e-03,0.000000000000000000e+00,9.045936749316751957e-04,1.937475427985191345e-02,8.026072464417666197e-06
1.264700000000000000e+04,-1.007261779159307480e-02,-1.007683668285608292e-02,0.000000000000000000e+00,8.587202057242393494e-03,0.000000000000000000e+00,9.331431356258690357e-04,1.959718205034732819e-02,4.218739832140272483e-06,-9.619352407753467560e-03,-9.627790190279483795e-03,0.000000000000000000e+00,8.838113397359848022e-03,0.000000000000000000e+00,9.042799938470125198e-04,1.937018334865570068e-02,8.437479664280544966e-06
1.264800000000000000e+04,-1.007292140275239944e-02,-1.007649116218090057e-02,0.000000000000000000e+00,8.574052713811397552e-03,0.000000000000000000e+00,9.320327662862837315e-04,1.958257704973220825e-02,3.569407681425218470e-06,-9.619966149330139160e-03,-9.627104736864566803e-03,0.000000000000000000e+00,8.851046673953533173e-03,0.000000000000000000e+00,9.052508976310491562e-04,1.938340254127979279e-02,7.138815362850436941e-06
1.264900000000000000e+04,-1.007253024727106094e-02,-1.007701363414525986e-02,0.000000000000000000e+00,8.594102226197719574e-03,0.000000000000000000e+00,9.337065275758504868e-04,1.960482262074947357e-02,4.483566954149864614e-06,-9.618911892175674438e-03,-9.627878665924072266e-03,0.000000000000000000e+00,8.832721039652824402e-03,0.000000000000000000e+00,9.038464049808681011e-04,1.936444640159606934e-02,8.967133908299729228e-06
1.265000000000000000e+04,-1.007307320833206177e-02,-1.007656473666429520e-02,0.000000000000000000e+00,8.571695536375045776e-03,0.000000000000000000e+00,9.318693773820996284e-04,1.958012953400611877e-02,3.491756842777249403e-06,-9.619860909879207611e-03,-9.626843966543674469e-03,0.000000000000000000e+00,8.854717016220092773e-03,0.000000000000000000e+00,9.055257542058825493e-04,1.938708685338497162e-02,6.983513685554498807e-06
1.265100000000000000e+04,-1.007268298417329788e-02,-1.007723249495029449e-02,0.000000000000000000e+00,8.592553436756134033e-03,0.000000000000000000e+00,9.336044313386082649e-04,1.960339024662971497e-02,4.549254754238063470e-06,-9.618817828595638275e-03,-9.627915918827056885e-03,0.000000000000000000e+00,8.833038620650768280e-03,0.000000000000000000e+00,9.038666030392050743e-04,1.936482079327106476e-02,9.098509508476126939e-06
1.265200000000000000e+04,-1.007331535220146179e-02,-1.007694192230701447e-02,0.000000000000000000e+00,8.575646206736564636e-03,0.000000000000000000e+00,9.322311379946768284e-04,1.958481967449188232e-02,3.626655598054639995e-06,-9.619877673685550690e-03,-9.627130813896656036e-03,0.000000000000000000e+00,8.851703256368637085e-03,0.000000000000000000e+00,9.052965324372053146e-04,1.938413083553314209e-02,7.253311196109279990e-06
1.265300000000000000e+04,-1.007300615310668945e-02,-1.007732003927230835e-02,0.000000000000000000e+00,8.587505668401718140e-03,0.000000000000000000e+00,9.332114132121205330e-04,1.959803700447082520e-02,4.313823410484474152e-06,-9.619266726076602936e-03,-9.627894498407840729e-03,0.000000000000000000e+00,8.837338536977767944e-03,0.000000000000000000e+00,9.042093879543244839e-04,1.936944201588630676e-02,8.627646820968948305e-06
1.265400000000000000e+04,-1.007328182458877563e-02,-1.007718034088611603e-02,0.000000000000000000e+00,8.580933324992656708e-03,0.000000000000000000e+00,9.326852159574627876e-04,1.959079876542091370e-02,3.898572686011902988e-06,-9.619757533073425293e-03,-9.627554565668106079e-03,0.000000000000000000e+00,8.846264332532882690e-03,0.000000000000000000e+00,9.048845386132597923e-04,1.937870308756828308e-02,7.797145372023805976e-06
